Ticker,Date,Open,High,Low,Close
CL1 COMB Comdty,2007-08-24,70.02,71.35,69.52,71.09
CL1 COMB Comdty,2007-08-27,71.04,72.14,70.2,71.97
CL1 COMB Comdty,2007-08-28,72.12,72.25,71.2,71.73
CL1 COMB Comdty,2007-08-29,71.58,73.64,71.41,73.51
CL1 COMB Comdty,2007-08-30,73.5,73.96,72.75,73.36
CL1 COMB Comdty,2007-08-31,73.6,74.44,73.4,74.04
CL1 COMB Comdty,2007-09-04,74.24,75.25,73.48,75.08
CL1 COMB Comdty,2007-09-05,75.12,75.92,74.75,75.73
CL1 COMB Comdty,2007-09-06,75.88,77.43,75.33,76.3
CL1 COMB Comdty,2007-09-07,76.59,77,75.63,76.7
CL1 COMB Comdty,2007-09-10,76.46,78.47,75.52,77.49
CL1 COMB Comdty,2007-09-11,77.79,78.37,76.92,78.23
CL1 COMB Comdty,2007-09-12,78.16,80.18,78.01,79.91
CL1 COMB Comdty,2007-09-13,79.65,80.2,79.19,80.09
CL1 COMB Comdty,2007-09-14,79.92,80.36,78.75,79.1
CL1 COMB Comdty,2007-09-17,79.03,80.92,78.25,80.57
CL1 COMB Comdty,2007-09-18,80.86,82.38,80.23,81.51
CL1 COMB Comdty,2007-09-19,82.17,82.51,80.87,81.93
CL1 COMB Comdty,2007-09-20,81.73,83.9,81.61,83.32
CL1 COMB Comdty,2007-09-21,81.78,82.4,80.55,81.62
CL1 COMB Comdty,2007-09-24,81.3,81.6,80.37,80.95
CL1 COMB Comdty,2007-09-25,80.61,80.62,78.96,79.53
CL1 COMB Comdty,2007-09-26,79.32,80.82,78.44,80.3
CL1 COMB Comdty,2007-09-27,80.63,83.09,80.5,82.88
CL1 COMB Comdty,2007-09-28,82.95,83.76,81.39,81.66
CL1 COMB Comdty,2007-10-01,81.75,82.02,79.45,80.24
CL1 COMB Comdty,2007-10-02,80.22,80.43,78.87,80.05
CL1 COMB Comdty,2007-10-03,80.21,80.88,79.57,79.94
CL1 COMB Comdty,2007-10-04,79.68,81.75,78.91,81.44
CL1 COMB Comdty,2007-10-05,81.4,81.68,80.51,81.22
CL1 COMB Comdty,2007-10-08,81.11,81.11,78.35,79.02
CL1 COMB Comdty,2007-10-09,79.26,81.1,78.39,80.26
CL1 COMB Comdty,2007-10-10,80.22,81.35,79.72,81.3
CL1 COMB Comdty,2007-10-11,81.32,83.67,81.25,83.08
CL1 COMB Comdty,2007-10-12,82.93,84.05,82.69,83.69
CL1 COMB Comdty,2007-10-15,83.91,86.71,83.5,86.13
CL1 COMB Comdty,2007-10-16,86.42,88.2,86.13,87.61
CL1 COMB Comdty,2007-10-17,87.5,89,86.91,87.4
CL1 COMB Comdty,2007-10-18,87.1,89.78,87.1,89.47
CL1 COMB Comdty,2007-10-19,89.74,90.07,87.86,88.6
CL1 COMB Comdty,2007-10-22,88.86,88.86,86.17,87.56
CL1 COMB Comdty,2007-10-23,85.77,86.79,84.82,85.27
CL1 COMB Comdty,2007-10-24,85.2,87.79,84.68,87.1
CL1 COMB Comdty,2007-10-25,87.63,90.6,87.54,90.46
CL1 COMB Comdty,2007-10-26,90.36,92.22,90.2,91.86
CL1 COMB Comdty,2007-10-29,91.72,93.8,91.52,93.53
CL1 COMB Comdty,2007-10-30,93.67,93.68,89.53,90.38
CL1 COMB Comdty,2007-10-31,89.72,95.28,88.92,94.53
CL1 COMB Comdty,2007-11-01,95.15,96.24,92.06,93.49
CL1 COMB Comdty,2007-11-02,93.65,96.03,93.05,95.93
CL1 COMB Comdty,2007-11-05,95.92,96.12,93.72,93.98
CL1 COMB Comdty,2007-11-06,94.46,97.1,94.41,96.7
CL1 COMB Comdty,2007-11-07,96.83,98.62,94.62,96.37
CL1 COMB Comdty,2007-11-08,95.84,97.7,94.93,95.46
CL1 COMB Comdty,2007-11-09,95.91,96.68,94.54,96.32
CL1 COMB Comdty,2007-11-12,96.01,96.2,93.54,94.62
CL1 COMB Comdty,2007-11-13,93.59,94.7,90.13,91.17
CL1 COMB Comdty,2007-11-14,91.35,94.37,91.21,94.09
CL1 COMB Comdty,2007-11-15,93.95,94.64,91.86,93.43
CL1 COMB Comdty,2007-11-16,93.7,95.73,93.2,95.1
CL1 COMB Comdty,2007-11-19,93.88,95.15,93.16,94.64
CL1 COMB Comdty,2007-11-20,94.88,98.62,93.99,98.03
CL1 COMB Comdty,2007-11-21,98.09,99.29,96.31,97.29
CL1 COMB Comdty,2007-11-23,96.67,98.47,96.16,98.18
CL1 COMB Comdty,2007-11-26,98.28,99.11,96.5,97.7
CL1 COMB Comdty,2007-11-27,96.88,97.28,94.21,94.42
CL1 COMB Comdty,2007-11-28,94.56,95.22,90.33,90.62
CL1 COMB Comdty,2007-11-29,91.36,95.17,90.43,91.01
CL1 COMB Comdty,2007-11-30,91.19,91.52,88.45,88.71
CL1 COMB Comdty,2007-12-03,88.79,89.99,87.14,89.31
CL1 COMB Comdty,2007-12-04,89.68,89.98,87.34,88.32
CL1 COMB Comdty,2007-12-05,88.23,90.39,86.82,87.49
CL1 COMB Comdty,2007-12-06,87.27,90.73,85.82,90.23
CL1 COMB Comdty,2007-12-07,90.53,90.68,87.07,88.28
CL1 COMB Comdty,2007-12-10,88.5,89.8,87.09,87.86
CL1 COMB Comdty,2007-12-11,88.22,90.55,87.92,90.02
CL1 COMB Comdty,2007-12-12,88.27,94.85,88.27,94.39
CL1 COMB Comdty,2007-12-13,94.21,94.85,91.85,92.25
CL1 COMB Comdty,2007-12-14,92.57,93.38,90.6,91.27
CL1 COMB Comdty,2007-12-17,91.43,91.95,89.49,90.63
CL1 COMB Comdty,2007-12-18,90.97,92.88,88.88,90.49
CL1 COMB Comdty,2007-12-19,90.35,92.35,89.7,91.24
CL1 COMB Comdty,2007-12-20,91.39,92.25,90.57,91.06
CL1 COMB Comdty,2007-12-21,91.04,93.84,90.83,93.31
CL1 COMB Comdty,2007-12-24,93.58,94.23,92.5,94.13
CL1 COMB Comdty,2007-12-26,93.99,96.54,93.99,95.97
CL1 COMB Comdty,2007-12-27,95.81,97.79,95.22,96.62
CL1 COMB Comdty,2007-12-28,96.84,97.92,95.87,96
CL1 COMB Comdty,2007-12-31,96.12,96.78,94.73,95.98
CL1 COMB Comdty,2008-01-02,96.05,100,96.05,99.62
CL1 COMB Comdty,2008-01-03,99.23,100.09,98.45,99.18
CL1 COMB Comdty,2008-01-04,99.17,99.41,97.1,97.91
CL1 COMB Comdty,2008-01-07,97.79,98.4,94.47,95.09
CL1 COMB Comdty,2008-01-08,95.35,97.54,95.26,96.33
CL1 COMB Comdty,2008-01-09,96.24,97.97,95.42,95.67
CL1 COMB Comdty,2008-01-10,95.79,96.24,93.25,93.71
