Ticker,Date,Open,High,Low,Close
LH1 COMB Comdty,2008-04-16,71.45,72,71.2,71.725
LH1 COMB Comdty,2008-04-17,72,72.4,70.7,71.5
LH1 COMB Comdty,2008-04-18,71.4,72.75,71.25,72.725
LH1 COMB Comdty,2008-04-21,72.5,72.75,71.3,72.675
LH1 COMB Comdty,2008-04-22,71.5,73.275,71.5,72.975
LH1 COMB Comdty,2008-04-23,73.25,74.5,73.25,74.25
LH1 COMB Comdty,2008-04-24,74.5,75.5,73.35,74.65
LH1 COMB Comdty,2008-04-25,75.25,76.1,74.975,76.075
LH1 COMB Comdty,2008-04-28,76.2,76.2,75,75.75
LH1 COMB Comdty,2008-04-29,75,75,73.2,73.75
LH1 COMB Comdty,2008-04-30,73.9,74.125,73.3,73.75
LH1 COMB Comdty,2008-05-01,73.975,74.4,72.1,72.55
LH1 COMB Comdty,2008-05-02,73.1,73.5,72.675,73.4
LH1 COMB Comdty,2008-05-05,73.9,75.25,73.7,74.975
LH1 COMB Comdty,2008-05-06,75.475,76.85,75.475,76.825
LH1 COMB Comdty,2008-05-07,76.975,78.45,76.7,77.875
LH1 COMB Comdty,2008-05-08,78.9,79.7,78.375,79.375
LH1 COMB Comdty,2008-05-09,79.375,80.25,79.375,80.225
LH1 COMB Comdty,2008-05-12,80.3,81.6,79.9,80.475
LH1 COMB Comdty,2008-05-13,81.1,82.4,81.025,82.25
LH1 COMB Comdty,2008-05-14,81.85,82.3,81.85,82.3
LH1 COMB Comdty,2008-05-15,77.95,78.55,77,77.075
LH1 COMB Comdty,2008-05-16,77.2,78.075,76,76.35
LH1 COMB Comdty,2008-05-19,76.25,76.75,75.75,76.125
LH1 COMB Comdty,2008-05-20,76.125,76.825,76.3,76.55
LH1 COMB Comdty,2008-05-21,76.7,77.1,76.15,76.5
LH1 COMB Comdty,2008-05-22,76.5,77.05,76.2,76.95
LH1 COMB Comdty,2008-05-23,77.05,77.95,76.85,77.85
LH1 COMB Comdty,2008-05-27,77.85,78.25,76.5,76.95
LH1 COMB Comdty,2008-05-28,76.9,77.225,76.45,76.75
LH1 COMB Comdty,2008-05-29,76.7,77,76,76.175
LH1 COMB Comdty,2008-05-30,76.5,77.95,76.425,77.75
LH1 COMB Comdty,2008-06-02,77.6,77.6,76.1,76.325
LH1 COMB Comdty,2008-06-03,76.1,76.3,75.575,76.025
